id,segmentationSetId,wsi,cellType,segmentationQuality,specialCharacteristics,objectType,bbox,convexArea,eccentricity,equivalentDiameter,perimeter,meanIntensity,eulerNumber,extent
20225,1,19,,,,,"[772, 1452, 909, 1591]",15251.0,0.16880598436799985,138.9098459449919,456.6173157302028,0.5856978922894792,1.0,0.7958304888935567
20226,1,19,,,,,"[662, 1330, 729, 1413]",4519.0,0.5879925872089286,75.46655208501566,249.1370849898476,0.3992364814595635,1.0,0.8043517352994066
20227,1,19,,,,,"[702, 1273, 785, 1386]",7559.0,0.6765809465532729,97.74004452704084,324.73506473629425,0.4984398273109057,1.0,0.7999786757650069
20228,1,19,,,,,"[696, 1072, 793, 1183]",8665.0,0.4854698379774723,104.65982898589412,344.048773235279,0.5926520323735678,1.0,0.7990155103557165
20229,1,19,,,,,"[540, 909, 641, 986]",6297.0,0.6451192285507591,89.11338306064476,295.76450198781714,0.4935675508272894,1.0,0.801980198019802
20230,1,19,,,,,"[712, 822, 831, 889]",6439.0,0.8241741244656161,90.19272393775984,311.76450198781714,0.5008757469179564,1.0,0.8013294870186881
20231,1,19,,,,,"[51, 2163, 174, 2270]",10583.0,0.4926248915218966,115.65198406185205,381.0193359837562,0.4497954367948035,1.0,0.7981916267760808
20232,1,19,,,,,"[337, 1152, 424, 1245]",6537.0,0.35195627629292786,90.88181846055349,297.4213562373095,0.5232783721288732,1.0,0.8017550364602645
20233,1,19,,,,,"[363, 1257, 444, 1390]",8677.0,0.7917637970197808,104.67199378270232,358.3919189857867,0.5330777019288832,1.0,0.7987561496333426
20234,1,19,,,,,"[103, 1827, 190, 1954]",8891.0,0.7269325187110283,106.02561926471712,356.048773235279,0.6027125968121986,1.0,0.7990768395329894
20235,1,19,,,,,"[34, 1779, 125, 1902]",9021.0,0.6719229719895845,106.76756831554192,356.048773235279,0.6098728127498068,1.0,0.7998749218261413
20236,1,19,,,,,"[67, 1694, 190, 1837]",14103.0,0.5082259012933935,133.5163917496163,441.30360723121805,0.5738127911591749,1.0,0.7960088691796009
20237,1,19,,,,,"[298, 2030, 401, 2157]",10515.0,0.5837993563772178,115.27706245563726,381.0193359837562,0.5875218032377271,1.0,0.7978747802155799
20238,1,19,,,,,"[212, 2173, 299, 2284]",7797.0,0.6203055365755036,99.20115141094921,328.73506473629425,0.527059941600136,1.0,0.8003520762141452
20239,1,19,,,,,"[173, 2296, 256, 2377]",5437.0,0.21907771694999484,82.88019874400763,270.10764773832483,0.5347853739664541,1.0,0.8024691358024691
20240,1,19,,,,,"[492, 825, 569, 936]",6907.0,0.7194707870860155,93.3422637641852,313.4213562373095,0.5036205917597202,1.0,0.8006318006318006
20241,1,19,,,,,"[570, 815, 663, 928]",8453.0,0.5665787893864576,103.39918982826298,340.048773235279,0.5288661442578699,1.0,0.7990294033685412
20242,1,19,,,,,"[550, 1338, 683, 1461]",13119.0,0.3828229022881432,128.8280926879803,423.6467529817257,0.4713517690982799,1.0,0.7968090959105079
20243,1,19,,,,,"[524, 1527, 693, 1630]",13959.0,0.7914047843574706,132.87592997545678,455.6467529817257,0.4983037970806698,1.0,0.7966335382317459
20244,1,19,,,,,"[795, 944, 927, 1137]",14362.0,0.9347187209275508,126.75068668637769,537.422402257836,0.6159499390537637,1.0,0.4952896844088554
18974,1,20,,,,,"[1551, 177, 1696, 340]",18889.0,0.4559547309447198,154.67851914573802,508.9015869776647,0.5168142280253063,1.0,0.7950497144066003
18975,1,20,,,,,"[203, 829, 368, 1022]",25397.0,0.5168501507680918,179.35550478793198,592.4995667241114,0.5590015059972139,1.0,0.7933741560684566
18976,1,20,,,,,"[874, 1754, 1087, 1951]",33401.0,0.37844937333321893,205.7645124434201,677.7544007200504,0.6090107053764278,1.0,0.7924739639188771
18977,1,20,,,,,"[1478, 1980, 1659, 2175]",28123.0,0.3717747673234083,188.7701118781864,621.4701294725885,0.6080505823361967,1.0,0.7929451763705907
18978,1,20,,,,,"[347, 908, 484, 1045]",15037.0,0.0,137.94406473664245,452.6173157302028,0.5767475204114433,1.0,0.7962597900793862
18979,1,20,,,,,"[323, 519, 534, 702]",30767.0,0.4972221029009848,197.44056103333097,652.7838379715732,0.5877265681567398,1.0,0.7929194830756481
18980,1,20,,,,,"[928, 1520, 1093, 1695]",23015.0,0.33310123739543723,170.78084860794073,561.1858582251266,0.6115463927885731,1.0,0.7933160173160173
18981,1,20,,,,,"[356, 1412, 531, 1601]",26367.0,0.3768306999046803,182.7939423845464,602.1564209736038,0.6482848459607903,1.0,0.7934391534391534
18982,1,20,,,,,"[179, 1096, 348, 1269]",23323.0,0.21632424610478448,171.9177406550509,565.1858582251266,0.6112575686206935,1.0,0.7939597085884325
18983,1,20,,,,,"[1078, 1186, 1221, 1337]",17265.0,0.3230306595259981,147.85212120073896,485.58787847867995,0.5735978686392141,1.0,0.7951187884962719
18984,1,20,,,,,"[863, 1287, 990, 1414]",12937.0,0.0,127.9056484691044,419.6467529817257,0.4892023830343095,1.0,0.7966395932791865
18985,1,20,,,,,"[827, 1969, 954, 2112]",14539.0,0.4595253338708914,135.63568181668998,446.96046148071053,0.534224311364244,1.0,0.7956059688343153
18986,1,20,,,,,"[534, 1568, 675, 1721]",17249.0,0.38776837609196574,147.7832125474414,485.58787847867995,0.4777813371467634,1.0,0.7951142631993696
18987,1,20,,,,,"[454, 102, 627, 263]",22215.0,0.3659641051043381,167.77977558260625,551.5290039756342,0.5337154840500585,1.0,0.7937744587656625
18988,1,20,,,,,"[27, 731, 210, 924]",28141.0,0.31750580017149826,188.8645171697309,621.4701294725885,0.4830509931164327,1.0,0.7931991279481299
18989,1,20,,,,,"[343, 1265, 506, 1426]",20959.0,0.15133217688293354,162.90528484648678,536.2152954766494,0.6052344059462291,1.0,0.7942308425103837
18990,1,20,,,,,"[1187, 1478, 1368, 1639]",23243.0,0.4548474182809258,171.60640264914238,565.1858582251266,0.5133633171665484,1.0,0.7936927353213685
18991,1,20,,,,,"[1065, 1442, 1196, 1605]",17101.0,0.5932463530586489,147.10966161970313,487.9310242291877,0.6306176402064032,1.0,0.7960005619819229
18992,1,20,,,,,"[217, 1471, 386, 1632]",21727.0,0.30496677370065145,165.8870889501684,545.8721497261419,0.6501534811020601,1.0,0.7943327575434599
18993,1,20,,,,,"[1435, 1611, 1574, 1754]",15921.0,0.23302850392147376,141.9292881587694,466.2741699796952,0.5897622796704802,1.0,0.7959450621321125
18994,1,20,,,,,"[414, 998, 565, 1151]",18483.0,0.16301100217794062,152.9401310197218,503.2447327281723,0.6299545964494339,1.0,0.7951781153962689
18995,1,20,,,,,"[82, 1027, 213, 1140]",11879.0,0.5026021382094434,122.56815813387337,404.3330444827409,0.5807920807512766,1.0,0.7970681618590826
18996,1,20,,,,,"[1388, 188, 1563, 353]",23015.0,0.33310123739543723,170.78084860794073,561.1858582251266,0.548243066482803,1.0,0.7933160173160173
18997,1,20,,,,,"[714, 339, 925, 538]",33429.0,0.33216535243559975,205.838753227258,677.7544007200504,0.6164388434925612,1.0,0.7925170878087118
18998,1,20,,,,,"[1687, 809, 1816, 920]",11485.0,0.5067615417433439,120.53603795119923,396.33304448274095,0.5274768354236796,1.0,0.7969131922620295
18999,1,20,,,,,"[450, 1219, 595, 1360]",16359.0,0.23352571679848375,143.90705748891338,471.9310242291877,0.4906103129177893,1.0,0.7955490339936415
19000,1,20,,,,,"[870, 1434, 999, 1569]",13955.0,0.2944301087635056,132.83759577199754,437.30360723121805,0.5844791323257061,1.0,0.7958082113120872
19001,1,20,,,,,"[1713, 133, 1900, 334]",29921.0,0.36538143336251183,194.75902874374074,640.7838379715732,0.6407188472107314,1.0,0.7925878628249129
19002,1,20,,,,,"[592, 1237, 731, 1368]",14589.0,0.3318375221213299,135.86078786767598,446.96046148071053,0.5893715242775043,1.0,0.7961447635784502
19003,1,20,,,,,"[716, 164, 853, 325]",17643.0,0.5247675807889957,149.4452905052531,493.58787847867995,0.6289556882642457,1.0,0.7952577413066146
19004,1,20,,,,,"[1466, 112, 1593, 223]",11311.0,0.4846691208696723,119.57092810474936,394.6761902332485,0.4836259720017672,1.0,0.7965524579697808
19005,1,20,,,,,"[1265, 2042, 1482, 2237]",33691.0,0.4384127870014818,206.62283313930905,681.7544007200504,0.5859641887957354,1.0,0.7924140375753279
19006,1,20,,,,,"[198, 680, 323, 831]",15113.0,0.5602448455963397,138.30357074405688,456.6173157302028,0.5744490664902052,1.0,0.7959205298013245
19007,1,20,,,,,"[448, 361, 565, 524]",15285.0,0.694448035682953,139.01979373288913,466.96046148071036,0.5784822132228608,1.0,0.7959205075769493
19008,1,20,,,,,"[1154, 536, 1281, 659]",12543.0,0.2484900558480008,125.9394497715705,413.98989873223326,0.5850874815797716,1.0,0.7974521477498241
19009,1,20,,,,,"[1054, 2222, 1193, 2359]",15251.0,0.16880598436799985,138.9098459449919,456.6173157302028,0.5959547792031362,1.0,0.7958304888935567
19010,1,20,,,,,"[655, 1545, 776, 1666]",11749.0,0.0,121.89106713584313,400.3330444827409,0.562406347570822,1.0,0.797008401065501
19011,1,20,,,,,"[914, 2123, 1059, 2274]",17513.0,0.2792757063223165,148.90757761632838,489.58787847867995,0.6284516222323554,1.0,0.7953870746745832
19012,1,20,,,,,"[1722, 1392, 1913, 1547]",23627.0,0.5833637246687038,172.99565167656672,573.1858582251266,0.6751731175427839,1.0,0.7939537240331025
19013,1,20,,,,,"[1012, 236, 1153, 381]",16359.0,0.23352571679848375,143.90705748891338,471.9310242291877,0.6323574440245203,1.0,0.7955490339936415
19014,1,20,,,,,"[613, 272, 744, 451]",18733.0,0.6803289694853993,154.01032263738475,515.2447327281723,0.5752877888470327,1.0,0.7944475244146872
19015,1,20,,,,,"[1171, 1635, 1314, 1776]",16149.0,0.16672949464263315,142.921593946423,470.2741699796952,0.5795587958342346,1.0,0.7956653275802212
19016,1,20,,,,,"[1049, 2041, 1232, 2226]",26985.0,0.14516865069154816,184.91308221394937,607.8132752230962,0.575975680696259,1.0,0.7932358588096293
19017,1,20,,,,,"[1636, 1642, 1779, 1783]",16149.0,0.16672949464263315,142.921593946423,470.2741699796952,0.511078666329338,1.0,0.7956653275802212
19018,1,20,,,,,"[1715, 2096, 1846, 2235]",14589.0,0.3318375221213299,135.86078786767598,446.96046148071053,0.5889355315704263,1.0,0.7961447635784502
19019,1,20,,,,,"[978, 1276, 1111, 1385]",11623.0,0.5723877538834997,121.26270449790569,400.3330444827409,0.5455596050587522,1.0,0.7966475822583983
19020,1,20,,,,,"[311, 688, 446, 837]",16113.0,0.4212060204569904,142.77898427553927,470.2741699796952,0.5126872008092476,1.0,0.7959731543624161
19021,1,20,,,,,"[1438, 4, 1621, 131]",18591.0,0.7190474921417287,153.3807258689031,517.58787847868,0.6024234714488707,1.0,0.7950174261004259
19022,1,20,,,,,"[471, 649, 594, 772]",12133.0,0.0,123.90096525399574,405.98989873223326,0.5443838206427963,1.0,0.7969462621455483
19023,1,20,,,,,"[150, 1277, 277, 1414]",13965.0,0.3722414483723928,132.8567642563357,437.30360723121805,0.6152879526684799,1.0,0.796769929306282
19024,1,20,,,,,"[550, 864, 671, 1025]",15613.0,0.6581071783377229,140.52285258739107,468.6173157302028,0.5710836764231774,1.0,0.7961090293106103
19025,1,20,,,,,"[1167, 914, 1280, 1035]",10987.0,0.35556303807437245,117.87647412310407,386.6761902332486,0.5274820343429225,1.0,0.7981423242887442
19026,1,20,,,,,"[979, 1363, 1114, 1500]",14793.0,0.16721286139387462,136.85988069043086,448.6173157302028,0.5028030836735483,1.0,0.795404163287375
19027,1,20,,,,,"[1302, 2241, 1449, 2360]",14009.0,0.5858786912349253,133.1343971416035,441.30360723121805,0.4238647591239642,1.0,0.7958040359000743
19028,1,20,,,,,"[1305, 1626, 1434, 1763]",14145.0,0.3363532492540293,133.8212023436498,438.96046148071036,0.5693972693447091,1.0,0.7958467719119561
19029,1,20,,,,,"[942, 1946, 1079, 2125]",19605.0,0.6423748646138853,157.5655351997731,524.9015869776647,0.6055957015392444,1.0,0.7951311014149982
19030,1,20,,,,,"[970, 638, 1081, 753]",10251.0,0.25993580271506395,113.85452035360164,373.0193359837562,0.5063391573692634,1.0,0.7975714845280063
19031,1,20,,,,,"[1372, 1729, 1521, 1870]",16805.0,0.32128573901934604,145.85801161739397,479.9310242291877,0.6442656347230974,1.0,0.7953258127469179
19032,1,20,,,,,"[1501, 2167, 1630, 2276]",11293.0,0.5326989425943046,119.46439660809591,394.6761902332486,0.5085247341859396,1.0,0.7971694758552024
19033,1,20,,,,,"[1446, 1848, 1557, 1949]",9017.0,0.4121355355737221,106.77949298954077,349.70562748477136,0.5185550018940016,1.0,0.7987690660957988
19034,1,20,,,,,"[1313, 2351, 1448, 2460]",11815.0,0.5884775137545405,122.23528973854944,404.3330444827409,0.5087392826553715,1.0,0.7974855589534489
19035,1,20,,,,,"[1, 1641, 144, 1784]",16325.0,0.0,143.78313700801232,471.93102422918747,0.6229750761936851,1.0,0.7940241576605213
19036,1,20,,,,,"[87, 172, 188, 275]",8365.0,0.19407561251321676,102.86833262133658,336.048773235279,0.4753195114436099,1.0,0.7989041622608862
19037,1,20,,,,,"[326, 199, 433, 338]",11945.0,0.6368105857709913,122.88976458641199,408.3330444827409,0.5611023128030403,1.0,0.7974853761850332
19038,1,20,,,,,"[1566, 742, 1687, 847]",10211.0,0.4948440187534715,113.6306394559112,373.0193359837562,0.5080642074591399,1.0,0.79818968909878
19039,1,20,,,,,"[869, 544, 1008, 699]",17213.0,0.4417111875434657,147.64529875824263,485.58787847867995,0.5842439187054999,1.0,0.7946623346484103
19040,1,20,,,,,"[1696, 928, 1797, 1039]",9017.0,0.4121355355737221,106.77949298954077,349.70562748477136,0.4574894249898731,1.0,0.7987690660957988
19041,1,20,,,,,"[1073, 597, 1184, 732]",12043.0,0.5675103961340876,123.30350118176928,408.3330444827409,0.6287814845211177,1.0,0.7968635301968635
19042,1,20,,,,,"[1425, 2223, 1554, 2348]",12927.0,0.2480046387318018,127.9056484691044,419.6467529817257,0.5370759126749773,1.0,0.7968372093023256
19043,1,20,,,,,"[67, 275, 220, 392]",14345.0,0.6428695324570461,134.65587382870996,449.30360723121805,0.5366553258680061,1.0,0.7955421484833249
19044,1,20,,,,,"[600, 1359, 833, 1554]",36165.0,0.5466113816734449,214.1038143730748,709.0681092190351,0.6381177053110498,1.0,0.7924067348960053
19045,1,20,,,,,"[619, 92, 712, 187]",7125.0,0.2040265784186754,94.85770323301844,311.0782104868019,0.4547590536517423,1.0,0.7998868138087153
19046,1,20,,,,,"[346, 1074, 439, 1183]",8161.0,0.5202781522908523,101.56039361827796,334.39191898578673,0.4997540148275085,1.0,0.7991516227680774
19047,1,20,,,,,"[516, 751, 657, 864]",12801.0,0.5960223733112601,127.16688034893872,421.98989873223326,0.5759543924748861,1.0,0.7971505680035147
19048,1,20,,,,,"[1057, 964, 1168, 1081]",10445.0,0.3148258229696892,114.93415626621756,377.0193359837562,0.517165429492086,1.0,0.7988757988757988
19049,1,20,,,,,"[121, 618, 234, 753]",12227.0,0.5461706694550101,124.38301213621159,409.98989873223326,0.5757123731928785,1.0,0.7965257292690922
19050,1,20,,,,,"[885, 744, 1018, 907]",17337.0,0.5766532171721915,148.13603057160176,489.58787847867995,0.6582373007958044,1.0,0.7950089948798377
19051,1,20,,,,,"[448, 2160, 595, 2301]",16603.0,0.2823734466320471,144.95610441359267,475.9310242291877,0.650861602988405,1.0,0.7962078448400637
19052,1,20,,,,,"[529, 1455, 632, 1572]",9681.0,0.4718812904806394,110.66748023158172,363.36248173426384,0.5630229475568167,1.0,0.7981910214919924
19053,1,20,,,,,"[740, 1638, 835, 1729]",6977.0,0.29192486055473854,93.89986074159536,307.0782104868019,0.451528397140228,1.0,0.8010410641989589
19054,1,20,,,,,"[1371, 1495, 1496, 1642]",14727.0,0.5249866556270482,136.48724401576936,450.96046148071053,0.5637561262213859,1.0,0.7962448979591836
19055,1,20,,,,,"[327, 1175, 426, 1276]",8059.0,0.18920635052940352,100.91899285236931,330.3919189857866,0.512361235791729,1.0,0.7999799979998
19056,1,20,,,,,"[690, 1713, 809, 1796]",7973.0,0.7145290399267955,100.32426725937978,336.73506473629425,0.5016320446974488,1.0,0.8003442340791739
19057,1,20,,,,,"[1183, 2154, 1310, 2307]",15567.0,0.5560707959805598,140.33244827344373,464.6173157302028,0.6562160288634752,1.0,0.7959960887242036
19058,1,20,,,,,"[149, 496, 304, 631]",16739.0,0.4901483970289388,145.56091255532112,479.93102422918747,0.6313924846381075,1.0,0.7952688172043011
19059,1,20,,,,,"[1592, 1891, 1701, 2016]",10931.0,0.4889972579130014,117.59530048164595,386.6761902332486,0.5786041697312385,1.0,0.7971376146788991
19060,1,20,,,,,"[1144, 1773, 1305, 1918]",18661.0,0.4347745155691333,153.679277442642,507.2447327281723,0.5248055830080159,1.0,0.7945598629256799
19061,1,20,,,,,"[654, 474, 765, 599]",11139.0,0.4573679450531674,118.68381980457615,390.6761902332486,0.5242691539188215,1.0,0.7973333333333333
19062,1,20,,,,,"[846, 154, 951, 273]",10049.0,0.4704668246465925,112.67418293714985,371.36248173426384,0.5307516356256674,1.0,0.7979991996798721
19063,1,20,,,,,"[22, 67, 135, 186]",10783.0,0.3113064800764984,116.82403297274156,382.6761902332486,0.5336672285789024,1.0,0.7971294712575295
19064,1,20,,,,,"[197, 142, 344, 291]",17521.0,0.16336979408374594,148.94177583176838,489.58787847867995,0.6309263360466726,1.0,0.7954618088846277
19065,1,20,,,,,"[1440, 2350, 1573, 2461]",11853.0,0.5504979832152107,122.42263957731674,404.3330444827409,0.5337154430379747,1.0,0.7973311657522184
19066,1,20,,,,,"[48, 1158, 201, 1317]",19455.0,0.2722382249945221,156.88528815435637,516.9015869776647,0.6299130763854867,1.0,0.794631479426152
19067,1,20,,,,,"[1036, 1638, 1179, 1775]",15679.0,0.28562280771308723,140.89385274725763,462.2741699796952,0.5898826373435654,1.0,0.7958246133428615
19068,1,20,,,,,"[263, 343, 356, 438]",7125.0,0.2040265784186754,94.85770323301844,311.0782104868019,0.4843382838212404,1.0,0.7998868138087153
19069,1,20,,,,,"[0, 1019, 82, 1130]",7812.0,0.6653930300956719,99.46391940091749,336.30865786510134,0.4511125550256138,1.0,0.8536585365853658
19070,1,20,,,,,"[39, 1326, 156, 1443]",10981.0,0.0,117.85486919731358,386.6761902332486,0.4782845473156721,1.0,0.7969172328146688
19071,1,20,,,,,"[460, 1143, 561, 1226]",6781.0,0.5685348042340516,92.49268350023995,305.4213562373095,0.4932658106802774,1.0,0.8015030418704521
19072,1,20,,,,,"[77, 373, 206, 546]",17851.0,0.6641242695050408,150.32873537519166,501.58787847867995,0.5867994982318805,1.0,0.7953129900972353
19073,1,20,,,,,"[336, 351, 449, 474]",11171.0,0.3965171269975997,118.85534379587915,390.6761902332486,0.5489156098931687,1.0,0.7982588675444277
19074,1,20,,,,,"[2, 290, 69, 433]",7187.0,0.8805983250227525,94.97172702917378,370.89444430272835,0.5391118946313703,1.0,0.7393800229621125
19075,1,20,,,,,"[29, 646, 126, 735]",6436.0,0.5605383486368225,89.95241690356052,308.8355697996826,0.4183592000123417,1.0,0.7361288080620874
19076,1,20,,,,,"[1, 578, 39, 711]",3123.0,0.9504293418278006,62.530941476053954,297.3380951166243,0.5929188302973419,1.0,0.6076375148397309
19077,1,20,,,,,"[0, 1192, 64, 1367]",8855.0,0.9301519164802744,105.46573217309204,424.79393923934,0.5907404296398047,1.0,0.78
19078,1,20,,,,,"[1009, 713, 1197, 909]",25021.0,0.5717577340817402,175.66149369357154,616.9676041556468,0.5592256772210018,1.0,0.6577019105514547
19079,1,20,,,,,"[1262, 688, 1397, 851]",16476.0,0.6089014676387319,143.20638724250142,490.65894629054543,0.7016338387036692,1.0,0.7319700068166326
19080,1,20,,,,,"[1506, 351, 1623, 516]",15821.0,0.7393172105860644,140.30976388225832,493.26197667087547,0.5707461257833879,1.0,0.8009324009324009
19081,1,20,,,,,"[1334, 348, 1511, 459]",16416.0,0.8356903595242913,139.52261250226036,531.7056274847713,0.4512098936695484,1.0,0.7781849646256426
19082,1,20,,,,,"[1289, 446, 1405, 620]",13714.0,0.8113932377531111,129.00093352254694,474.6589462905455,0.5161394724635072,1.0,0.6475426080063417
19083,1,20,,,,,"[1370, 497, 1509, 633]",13794.0,0.5196886663646673,127.64656851625851,464.4163056034262,0.4511075012679135,1.0,0.6769466779517562
19084,1,20,,,,,"[1274, 126, 1414, 357]",23008.0,0.9010270464198082,156.0756834675829,682.5828278447966,0.4819005099556026,1.0,0.5915893630179344
19085,1,20,,,,,"[1618, 51, 1738, 168]",8733.0,0.8327291218387274,99.20756866692585,382.71782079359116,0.4408899600233367,1.0,0.5505698005698005
19086,1,20,,,,,"[1576, 94, 1672, 183]",5893.0,0.7444598626187167,85.7122638431741,306.2497833620557,0.3391415935025657,1.0,0.6753277153558053
19087,1,20,,,,,"[1830, 64, 1918, 164]",6659.0,0.4988915978796038,90.35492217273979,327.85891039679564,0.5553543906645627,1.0,0.7286363636363636
19088,1,20,,,,,"[1815, 561, 1914, 735]",15272.0,0.8142802064187727,138.93734104886923,494.5512985522207,0.5562950084517679,1.0,0.8801230697782422
19089,1,20,,,,,"[1833, 976, 1916, 1121]",9507.0,0.844980374890745,108.9046663793983,406.3086578651014,0.6134396751181416,1.0,0.7739925218113834
19090,1,20,,,,,"[1118, 1327, 1254, 1479]",12671.0,0.6706860171289787,125.54454318797205,456.0142853498728,0.5642665904148233,1.0,0.5988293343653249
19091,1,20,,,,,"[1137, 1029, 1265, 1150]",10345.0,0.8038284684558008,114.24525623884851,400.85995641732217,0.5245762358526476,1.0,0.6618672520661157
19092,1,20,,,,,"[1276, 889, 1354, 1053]",10183.0,0.8702026718454122,111.86899250999771,426.24978336205567,0.3058252248747704,1.0,0.7683708567854909
19093,1,20,,,,,"[1003, 1093, 1104, 1201]",7380.0,0.7646323059552437,96.17736372193279,344.08430714121175,0.4702784815189669,1.0,0.666024935826916
19094,1,20,,,,,"[929, 1004, 1095, 1150]",15670.0,0.4683567838239483,138.49216765539663,492.2985565973346,0.5064529480751409,1.0,0.6215547119986796
19095,1,20,,,,,"[753, 550, 868, 637]",8158.0,0.7156947384107875,101.22762397699844,344.9360748630709,0.4775605494971348,1.0,0.8043978010994502
19096,1,20,,,,,"[617, 618, 834, 785]",23748.0,0.7482087182461391,173.13175723175456,607.5950211536164,0.5143486290501249,1.0,0.6496316123513342
19097,1,20,,,,,"[428, 257, 580, 368]",13356.0,0.8217972895642224,126.63511387423073,467.49242404917504,0.5209407172780982,1.0,0.7465030820293979
19098,1,20,,,,,"[542, 251, 635, 401]",9021.0,0.9057293907402256,101.10176588533895,411.4985207035849,0.4565439753509774,1.0,0.5754838709677419
19099,1,20,,,,,"[674, 786, 877, 989]",23170.0,0.8897740451232135,167.96559716871113,642.222438151586,0.5161020498062932,1.0,0.5376980756630833
19100,1,20,,,,,"[473, 2478, 567, 2559]",6452.0,0.5709190929967216,90.17860595631028,307.3380951166243,0.4350800426724627,1.0,0.8388494877856579
19101,1,20,,,,,"[749, 1844, 900, 2003]",19018.0,0.3410271009890874,154.69086593510505,519.9310242291874,0.7206895735184572,1.0,0.7827897871631472
19102,1,20,,,,,"[1109, 1906, 1216, 2001]",7762.0,0.4945646492173614,98.2273346375797,332.6345596729059,0.44636569791812214,1.0,0.7454992621741269
19103,1,20,,,,,"[1222, 1902, 1350, 2067]",15248.0,0.7326077024562956,135.95915456660168,481.8305191657994,0.47022172089279296,1.0,0.687405303030303
19104,1,20,,,,,"[1306, 1848, 1471, 1993]",16901.0,0.7830083988761681,142.18473016222563,516.58787847868,0.5382797276290537,1.0,0.6636572622779521
19105,1,20,,,,,"[1368, 1984, 1488, 2094]",9186.0,0.5325093257268159,104.36134852360131,377.50461735799485,0.4735377125711168,1.0,0.6480303030303031
19106,1,20,,,,,"[738, 1286, 883, 1443]",16590.0,0.6664844464605747,143.41073309242609,498.07315985291854,0.6294759030981922,1.0,0.7095541401273885
19107,1,20,,,,,"[275, 1269, 359, 1380]",7237.0,0.7707186102130317,92.30665757878849,328.8355697996826,0.42068852818114705,1.0,0.7177177177177178
19108,1,20,,,,,"[1, 170, 62, 281]",5650.0,0.8337789371651901,84.33454865528492,305.4386001800126,0.4533312752469408,1.0,0.8249889233495791
19109,1,20,,,,,"[419, 735, 508, 834]",6388.0,0.6854099008792084,85.63052340217128,324.3441917710342,0.3593090960099963,1.0,0.6536147996822154
19110,1,20,,,,,"[409, 830, 497, 906]",5186.0,0.671160038928908,80.5507834845223,276.1370849898476,0.3928327255517592,1.0,0.7619617224880383
19111,1,20,,,,,"[775, 760, 875, 849]",6184.0,0.5708413979048204,86.78255531561909,306.6345596729059,0.3975933364493726,1.0,0.6646067415730337
19112,1,20,,,,,"[754, 1057, 851, 1138]",6639.0,0.5891813904065751,91.45441798713324,308.651803615609,0.4172153725609593,1.0,0.8360697467226677
19113,1,20,,,,,"[861, 1040, 981, 1191]",10753.0,0.8944173525278375,109.65616380522744,451.2741699796952,0.4639051945835514,1.0,0.5211920529801325
19114,1,20,,,,,"[1644, 406, 1793, 576]",14879.0,0.8557595754081212,123.57168712941004,531.866053071732,0.3526900251617365,1.0,0.4734701934465061
19115,1,20,,,,,"[1582, 1433, 1700, 1539]",10135.0,0.5096390440089853,112.97324106364866,383.6639969244288,0.5515727725224169,1.0,0.8014070994563479
19116,1,20,,,,,"[1749, 1908, 1868, 2016]",9988.0,0.6061439353364132,111.66963822425585,382.04877323527916,0.5087788237696549,1.0,0.7620603797074386
19117,1,20,,,,,"[1806, 2007, 1916, 2145]",12305.0,0.5553700331539105,124.6182279088207,423.4629867976522,0.5657429868161088,1.0,0.8034914361001317
19118,1,20,,,,,"[1865, 1925, 1918, 2024]",4732.0,0.8267240331084919,77.20950426242894,278.9116882454314,0.4172246061260899,1.0,0.8923194206213074
19119,1,20,,,,,"[1845, 2143, 1918, 2262]",6589.0,0.7525223901002691,90.3337823973272,337.6162697096763,0.5360098562988934,1.0,0.7377690802348337
19120,1,20,,,,,"[1624, 2131, 1738, 2309]",14701.0,0.8128809009661007,135.1984722702812,497.4041122946064,0.6327684670206896,1.0,0.7074709245022669
19121,1,20,,,,,"[1504, 2510, 1583, 2557]",3132.0,0.7840490268498794,62.55129991431957,229.84062043356602,0.35873505177925386,1.0,0.8276326420684083
19122,1,20,,,,,"[1316, 2478, 1456, 2559]",8629.0,0.7962782375335437,104.34304647186786,377.07821048680194,0.4899127025620212,1.0,0.7540564373897707
19123,1,20,,,,,"[1255, 2415, 1373, 2532]",9429.0,0.30123561452488784,108.24209112287588,371.6883835420683,0.42837310409927937,1.0,0.6665218021150224
19124,1,20,,,,,"[1147, 2319, 1257, 2512]",15290.0,0.8073771670831893,138.1792322053083,513.1381310103742,0.4966176082249384,1.0,0.7063589260480452
19125,1,20,,,,,"[1255, 2321, 1326, 2398]",4019.0,0.5792208329346137,70.61165666646617,242.2081528017131,0.3459634152496545,1.0,0.7162977867203221
19126,1,20,,,,,"[1504, 1734, 1592, 1882]",8263.0,0.8818733642293718,99.46391940091749,399.4629867976522,0.4828922372624726,1.0,0.5965909090909091
19127,1,20,,,,,"[1236, 1361, 1378, 1511]",11447.0,0.8736396873070981,112.10774971464191,475.28026663410515,0.4466652983089699,1.0,0.4634272300469483
19128,1,20,,,,,"[511, 17, 592, 113]",5433.0,0.7377898979613858,82.51839240583672,297.86500705120545,0.3572150698080279,1.0,0.6877572016460906
19129,1,20,,,,,"[420, 1, 516, 64]",4244.0,0.7557084798345087,72.94428049853016,265.9655121145937,0.4513931864739196,1.0,0.6909722222222222
